Start,Loc,Duration,dtime,Status,Calendar
2015-09-13 10:00:00,MERIDIAN,7.5,DAY,,Conference Room
2015-09-14 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-09-15 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-09-16 17:00:00,GALLERY,29.0,DAY,,Conference Room
2015-09-17 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-18 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-09-18 19:00:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-09-20 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-09-21 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-09-22 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-09-23 17:00:00,MERIDIAN,29.0,DAY,,Conference Room
2015-09-24 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-24 18:00:00,BROADWAY,3.0,EVENING,HOLD,HUB Oakland Events
2015-09-25 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-09-25 16:00:00,BROADWAY,7.5,DAY,HOLD,HUB Oakland Events
2015-09-26 09:00:00,BROADWAY,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,BROADWAY,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,BROADWAY,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,MERIDIAN,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,MERIDIAN,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,BROADWAY,8.0,DAY,HOLD,Conference Room
2015-09-27 09:00:00,BROADWAY,8.0,DAY,HOLD,Conference Room
2015-09-27 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-09-27 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-09-28 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-09-29 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-09-30 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-10-01 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-02 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-02 18:00:00,GALLERY,4.0,EVENING,,Conference Room
2015-10-03 17:00:00,BROADWAY,5.0,DAY,HOLD,HUB Oakland Events
2015-10-04 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-05 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-10-06 00:00:00,,96.0,DAY,,HUB Oakland Events
2015-10-06 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-10-07 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-10-08 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-09 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-10 10:00:00,BROADWAY,32.0,DAY,HOLD,HUB Oakland Events
2015-10-10 19:00:00,BROADWAY,3.0,EVENING,HOLD,HUB Oakland Events
2015-10-10 19:00:00,ATRIUM,3.0,EVENING,HOLD,HUB Oakland Events
2015-10-11 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-11 17:00:00,BROADWAY,5.0,DAY,HOLD,HUB Oakland Events
2015-10-11 17:00:00,ATRIUM,5.0,DAY,HOLD,HUB Oakland Events
2015-10-12 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-10-13 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-10-14 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-10-15 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-15 18:30:00,BROADWAY,2.0,EVENING,,HUB Oakland Events
2015-10-15 18:30:00,GALLERY,2.0,EVENING,,HUB Oakland Events
2015-10-15 18:30:00,BROADWAY,2.0,EVENING,,HUB Oakland Events
2015-10-15 18:30:00,GALLERY,2.0,EVENING,,HUB Oakland Events
2015-10-16 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-16 17:30:00,GALLERY,1.0,EVENING,HOLD,HUB Oakland Events
2015-10-16 18:30:00,BROADWAY,3.5,EVENING,HOLD,HUB Oakland Events
2015-10-18 08:30:00,BROADWAY,10.5,DAY,HOLD,HUB Oakland Events
2015-10-18 08:30:00,GALLERY,10.5,DAY,HOLD,HUB Oakland Events
2015-10-18 08:30:00,ATRIUM,10.5,DAY,HOLD,HUB Oakland Events
2015-10-18 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-21 17:00:00,GALLERY,5.0,DAY,,Conference Room
2015-10-22 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-22 19:00:00,BROADWAY,3.0,EVENING,HOLD,HUB Oakland Events
2015-10-23 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-23 18:00:00,ATRIUM,4.0,EVENING,,HUB Oakland Events
2015-10-24 08:30:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-24 09:00:00,ATRIUM,11.0,DAY,,HUB Oakland Events
2015-10-25 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-27 18:30:00,GALLERY,3.0,EVENING,,Conference Room
2015-10-28 16:00:00,MERIDIAN,1.0,DAY,,Conference Room
2015-10-29 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-30 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-03 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-11-04 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-11-05 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-05 18:30:00,BROADWAY,2.0,EVENING,HOLD,HUB Oakland Events
2015-11-05 18:30:00,DOWNTOWN,2.0,EVENING,HOLD,HUB Oakland Events
2015-11-06 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-06 18:00:00,GALLERY,4.0,EVENING,,HUB Oakland Events
2015-11-08 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-11-10 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-11-11 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-11-12 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-12 18:30:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-11-12 18:30:00,ATRIUM,4.0,EVENING,HOLD,HUB Oakland Events
2015-11-13 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-15 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-11-18 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-11-19 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-20 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-22 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-11-26 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-27 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-03 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-04 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-04 18:00:00,GALLERY,4.0,EVENING,,HUB Oakland Events
2015-12-10 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-11 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-12 08:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-17 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-18 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-24 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-25 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
